system_name,arch,cpu_clock,isa,ld_shared_by_cores,l2_shared_by_cores,l1_size,l2_size,l3_size,no_of_threads,num-cpus,mem_type,mem_clock,mem_size,bus_speed_qpi,bus_speed_dmi,l1_ins_assoc,l1_data_assoc,l2_assoc,l3_assoc,raw_bus_speed,converted_bus_speed,ddr_type,runtime
ASUS RS700A-E9V2(KNPP-D32-R) Server System 3.00 GHz- AMD EPYC 7302,AMD EPYC 7302,3,X86_64,1,1,32,512,262144,64,32,PC4-3200AA,3200,1024,,,,,,,,,,178.003364
ASUS RS500A-E10(KRPA-U16) Server System 2.25 GHz- AMD EPYC 7742,AMD EPYC 7742,2.25,X86_64,1,1,32,512,262144,128,64,PC4-3200AA,3200,512,,,,,,,,,,178.66438
ASUS RS300-E10(P11C-C/4L) Server System (3.60 GHz- Intel Xeon E-2246G),Intel Xeon E-2246G,3.6,X86_64,1,1,32,256,12288,12,6,PC4-2666V,2666,64,,,,,,,,,,139.416078
ASUS RS300-E10(P11C-C/4L) Server System (3.60 GHz- Intel Xeon E-2234),Intel Xeon E-2234,3.6,X86_64,1,1,32,256,8192,8,4,PC4-2666V,2666,64,,,,,,,,,,139.703342
ASUS RS300-E10(P11C-C/4L) Server System (3.40 GHz- Intel Xeon E-2236),Intel Xeon E-2236,3.4,X86_64,1,1,32,256,12288,12,6,PC4-2666V,2666,64,,,,,,,,,,139.453526
ASUS RS300-E10(P11C-C/4L) Server System (3.80 GHz- Intel Xeon E-2244G),Intel Xeon E-2244G,3.8,X86_64,1,1,32,256,8192,8,4,PC4-2666V,2666,64,,,,,,,,,,139.289446
ASUS RS300-E10(P11C-C/4L) Server System (3.40 GHz- Intel Xeon E-2226G),Intel Xeon E-2226G,3.4,X86_64,1,1,32,256,12288,6,6,PC4-2666V,2666,64,,,,,,,,,,142.552141
ASUS RS300-E10(P11C-C/4L) Server System (3.40 GHz- Intel Xeon E-2224),Intel Xeon E-2224,3.4,X86_64,1,1,32,256,8192,4,4,PC4-2666V,2666,64,,,,,,,,,,145.189143
ASUS RS300-E10(P11C-C/4L) Server System (3.50 GHz- Intel Xeon E-2224G),Intel Xeon E-2224G,3.5,X86_64,1,1,32,256,8192,4,4,PC4-2666V,2666,64,,,,,,,,,,142.261018
ASUS ESC8000 G4(Z11PG-D24) Server System (2.70 GHz- Intel Xeon Gold 6258R),Intel Xeon Gold 6258R,2.7,X86_64,1,1,32,1024,77824,56,56,PC4-2933Y,2933,768,,,,,,,,,,178.735
ASUS ESC8000 G4(Z11PG-D24) Server System (3.90 GHz- Intel Xeon Gold 6250),Intel Xeon Gold 6250,3.9,X86_64,1,1,32,1024,71680,32,16,PC4-2933Y,2933,768,,,,,,,,,,158.63055
ASUS RS700A-E9V2(KNPP-D32-R) Server System 3.50 GHz- AMD EPYC 7F52,AMD EPYC 7F52,3.5,X86_64,1,1,32,512,524288,64,32,PC4-3200AA,3200,1024,,,,,,,,,,155.945096
ASUS RS700A-E9V2(KNPP-D32-R) Server System 3.20 GHz- AMD EPYC 7F72,AMD EPYC 7F72,3.2,X86_64,1,1,32,512,393216,96,48,PC4-3200AA,3200,1024,,,,,,,,,,164.265378
ASUS RS500A-E10(KRPA-U16) Server System 3.70 GHz- AMD EPYC 7F32,AMD EPYC 7F32,3.7,X86_64,1,1,32,512,131072,16,8,PC4-3200AA,3200,512,,,,,,,,,,156.125291
ASUS RS500A-E10(KRPA-U16) Server System 3.50 GHz- AMD EPYC 7F52,AMD EPYC 7F52,3.5,X86_64,1,1,32,512,262144,32,16,PC4-3200AA,3200,512,,,,,,,,,,155.916669
ASUS RS500A-E10(KRPA-U16) Server System 3.20 GHz- AMD EPYC 7F72,AMD EPYC 7F72,3.2,X86_64,1,1,32,512,196608,48,24,PC4-3200AA,3200,512,,,,,,,,,,164.342741
ASUS RS500A-E10(KRPA-U16) Server System 2.60 GHz- AMD EPYC 7H12,AMD EPYC 7H12,2.6,X86_64,1,1,32,512,262144,128,64,PC4-3200AA,3200,512,,,,,,,,,,178.363735
ASUS RS700A-E9V2(KNPP-D32-R) Server System 3.70 GHz- AMD EPYC 7F32,AMD EPYC 7F32,3.7,X86_64,1,1,32,512,262144,32,16,PC4-3200AA,3200,1024,,,,,,,,,,155.890194
ASUS RS500A-E10(KRPA-U16) Server System 2.00 GHz- AMD EPYC 7662,AMD EPYC 7662,2,X86_64,1,1,32,512,262144,128,64,PC4-3200AA,3200,512,,,,,,,,,,178.388949
ASUS RS500A-E10(KRPA-U16) Server System 2.90 GHz- AMD EPYC 7272,AMD EPYC 7272,2.9,X86_64,1,1,32,512,65536,24,12,PC4-3200AA,3200,512,,,,,,,,,,190.026814
ASUS RS500A-E10(KRPA-U16) Server System 2.80 GHz- AMD EPYC 7282,AMD EPYC 7282,2.8,X86_64,1,1,32,512,65536,32,16,PC4-3200AA,3200,512,,,,,,,,,,189.961557
ASUS RS500A-E10(KRPA-U16) Server System 2.20 GHz- AMD EPYC 7552,AMD EPYC 7552,2.2,X86_64,1,1,32,512,196608,96,48,PC4-3200AA,3200,512,,,,,,,,,,178.046476
ASUS RS500A-E10(KRPA-U16) Server System 3.10 GHz- AMD EPYC 7252,AMD EPYC 7252,3.1,X86_64,1,1,32,512,65536,16,8,PC4-3200AA,3200,512,,,,,,,,,,190.5859
ASUS ESC8000 G4(Z11PG-D24) Server System (3.40 GHz- Intel Xeon Gold 6246R),Intel Xeon Gold 6246R,3.4,X86_64,1,1,32,1024,71680,32,32,PC4-2933Y,2933,768,,,,,,,,,,174.25321
ASUS RS500A-E10(KRPA-U16) Server System 3.10 GHz- AMD EPYC 7232P,AMD EPYC 7232P,3.1,X86_64,1,1,32,512,32768,16,8,PC4-3200AA,3200,512,,,,,,,,,,190.051001
ASUS RS700A-E9V2(KNPP-D32-R) Server System 2.00 GHz- AMD EPYC 7662,AMD EPYC 7662,2,X86_64,1,1,32,512,524288,256,128,PC4-3200AA,3200,1024,,,,,,,,,,178.585745
ASUS ESC8000 G4(Z11PG-D24) Server System (2.40 GHz- Intel Xeon Gold 6240R),Intel Xeon Gold 6240R,2.4,X86_64,1,1,32,1024,71680,48,48,PC4-2933Y,2933,768,,,,,,,,,,178.69644
ASUS ESC8000 G4(Z11PG-D24) Server System (3.60 GHz- Intel Xeon Gold 6256),Intel Xeon Gold 6256,3.6,X86_64,1,1,32,1024,67584,24,24,PC4-2933Y,2933,768,,,,,,,,,,158.64745
ASUS ESC8000 G4(Z11PG-D24) Server System (2.20 GHz- Intel Xeon Gold 6238R),Intel Xeon Gold 6238R,2.2,X86_64,1,1,32,1024,77824,56,56,PC4-2933Y,2933,768,,,,,,,,,,178.44502
ASUS ESC8000 G4(Z11PG-D24) Server System (1.90 GHz- Intel Xeon Bronze 3206R),Intel Xeon Bronze 3206R,1.9,X86_64,1,1,32,1024,22528,16,16,PC4-2933Y,2933,768,,,,,,,,,,375.51099
ASUS ESC8000 G4(Z11PG-D24) Server System (2.40 GHz- Intel Xeon Silver 4210R),Intel Xeon Silver 4210R,2.4,X86_64,1,1,32,1024,26624,20,20,PC4-2933Y,2933,768,,,,,,,,,,223.0105
ASUS ESC8000 G4(Z11PG-D24) Server System (2.40 GHz- Intel Xeon Silver 4214R),Intel Xeon Silver 4214R,2.4,X86_64,1,1,32,1024,32768,24,24,PC4-2933Y,2933,768,,,,,,,,,,203.8857
ASUS ESC8000 G4(Z11PG-D24) Server System (2.20 GHz- Intel Xeon Gold 5220R),Intel Xeon Gold 5220R,2.2,X86_64,1,1,32,1024,71680,48,48,PC4-2933Y,2933,768,,,,,,,,,,169.41617
ASUS ESC8000 G4(Z11PG-D24) Server System (2.10 GHz- Intel Xeon Gold 6230R),Intel Xeon Gold 6230R,2.1,X86_64,1,1,32,1024,71680,52,52,PC4-2933Y,2933,768,,,,,,,,,,169.04969
ASUS ESC4000A-E10(KRPG-U8) Server System 2.60 GHz- AMD EPYC 7H12,AMD EPYC 7H12,2.6,X86_64,1,1,32,512,262144,128,64,PC4-3200AA,3200,512,,,,,,,,,,178.190326
ASUS ESC8000 G4(Z11PG-D24) Server System (3.20 GHz- Intel Xeon Silver 4215R),Intel Xeon Silver 4215R,3.2,X86_64,1,1,32,1024,22528,32,16,PC4-2933Y,2933,768,,,,,,,,,,170.09469
