arch,cpu_clock,isa,l1_size,l2_shared_by_cores,l2_size,l3_size,ld_shared_by_cores,mem_clock,mem_size,mem_type,no_of_threads,num-cpus,system_name,bus_speed_qpi,bus_speed_dmi,l1_ins_assoc,l1_data_assoc,l2_assoc,l3_assoc,raw_bus_speed,converted_bus_speed,ddr_type,runtime
Intel Xeon E5-2690 v3,2.6,X86_64,32,1,256,61440,1,2400,256,PC4-2400P,24,24,ACTINA SOLAR 222 S6 (Intel Xeon E5-2690 v3- 2.60 GHz),9.6,5,8,8,8,20,9.6 QPI,38.4,4,154.921996
Intel Xeon E5-2697 v3,2.6,X86_64,32,1,256,71680,1,2400,256,PC4-2400P,28,28,ACTINA SOLAR 202 S6 (Intel Xeon E5-2697 v3- 2.60 GHz),9.6,5,8,8,8,20,9.6 QPI,38.4,4,159.254586
Intel Xeon E5-2698 v3,2.3,X86_64,32,1,256,81920,1,2133,256,PC4-2133P,32,32,ACTINA SOLAR 210 X6 (Intel Xeon E5-2698 v3- 2.30 GHz),9.6,5,8,8,8,20,9.6 QPI,38.4,4,166.0924
Intel Xeon E5-2698 v3,2.3,X86_64,32,1,256,81920,1,2133,256,PC4-2133P,32,32,ACTINA SOLAR 220 X6 (Intel Xeon E5-2698 v3- 2.30 GHz),9.6,5,8,8,8,20,9.6 QPI,38.4,4,165.824471
Intel Xeon E5-2697 v3,2.6,X86_64,32,1,256,71680,1,2400,256,PC4-2400P,28,28,ACTINA SOLAR 222 S6 (Intel Xeon E5-2697 v3- 2.60 GHz),9.6,5,8,8,8,20,9.6 QPI,38.4,4,158.847933
Intel Xeon E5-2698 v3,2.3,X86_64,32,1,256,81920,1,2400,256,PC4-2400P,32,32,ACTINA SOLAR 222 S6 (Intel Xeon E5-2698 v3- 2.30 GHz),9.6,5,8,8,8,20,9.6 QPI,38.4,4,165.452671
Intel Xeon E3-1220 v3,3.1,X86_64,32,1,256,8192,1,1600,32,PC3-12800E,4,4,ACTINA SOLAR 110 S6 (Intel Xeon E3-1220 v3- 3.10 GHz),,5,8,8,8,16,5 DMI,2,3,140.840566
Intel Xeon E5-2699 v3,2.3,X86_64,32,1,256,92160,1,2133,256,PC4-2133P,36,36,ACTINA SOLAR 220 X6 (Intel Xeon E5-2699 v3- 2.30 GHz),9.6,5,8,8,8,20,9.6 QPI,38.4,4,165.442821
Intel Xeon E5-2699 v3,2.3,X86_64,32,1,256,92160,1,2400,256,PC4-2400P,36,36,ACTINA SOLAR 222 S6 (Intel Xeon E5-2699 v3- 2.30 GHz),9.6,5,8,8,8,20,9.6 QPI,38.4,4,164.781521
Intel Xeon E5-2637 v3,3.5,X86_64,32,1,256,30720,1,2133,256,PC4-2133P,8,8,ACTINA SOLAR 220 S6 (Intel Xeon E5-2637 v3- 3.50 GHz),9.6,5,8,8,8,20,9.6 QPI,38.4,4,138.157596
Intel Xeon E5-2650 v4,2.2,X86_64,32,1,256,61440,1,2400,256,PC4-2400T,24,24,ACTINA SOLAR 222 S6 (Intel Xeon E5-2650 v4- 2.20 GHz),9.6,,8,8,8,0,9.6 QPI,38.4,4,169.753237
Intel Xeon E5-2620 v4,2.1,X86_64,32,1,256,40960,1,2400,256,PC4-2400T,16,16,ACTINA SOLAR 210 X6 (Intel Xeon E5-2620 v4- 2.10 GHz),8,,8,8,8,20,8 QPI,32,4,168.31988
Intel Xeon E5-2630 v4,2.2,X86_64,32,1,256,51200,1,2400,256,PC4-2400T,20,20,ACTINA SOLAR 210 X6 (Intel Xeon E5-2630 v4- 2.20 GHz),8,,8,8,8,20,8 QPI,32,4,161.348898
Intel Xeon E5-2620 v4,2.1,X86_64,32,1,256,40960,1,2400,256,PC4-2400T,16,16,ACTINA SOLAR 220 X6 (Intel Xeon E5-2620 v4- 2.10 GHz),8,,8,8,8,20,8 QPI,32,4,168.52873
Intel Xeon E5-2630 v4,2.2,X86_64,32,1,256,51200,1,2400,256,PC4-2400T,20,20,ACTINA SOLAR 220 X6 (Intel Xeon E5-2630 v4- 2.20 GHz),8,,8,8,8,20,8 QPI,32,4,161.177012
Intel Xeon E5-2603 v4,1.7,X86_64,32,1,256,30720,1,2133,256,PC4-2133P,12,12,ACTINA SOLAR 210 X6 (Intel Xeon E5-2603 v4- 1.70 GHz),6.4,,8,8,8,20,6.4 QPI,25.6,4,258.68838
Intel Xeon E5-2650 v4,2.2,X86_64,32,1,256,61440,1,2400,256,PC4-2400T,24,24,ACTINA SOLAR 210 X6 (Intel Xeon E5-2650 v4- 2.20 GHz),9.6,,8,8,8,0,9.6 QPI,38.4,4,171.619593
Intel Xeon E5-2603 v4,1.7,X86_64,32,1,256,30720,1,2133,256,PC4-2133P,12,12,ACTINA SOLAR 220 X6 (Intel Xeon E5-2603 v4- 1.70 GHz),6.4,,8,8,8,20,6.4 QPI,25.6,4,259.066081
Intel Xeon E5-2650 v4,2.2,X86_64,32,1,256,61440,1,2400,256,PC4-2400T,24,24,ACTINA SOLAR 220 X6 (Intel Xeon E5-2650 v4- 2.20 GHz),9.6,,8,8,8,0,9.6 QPI,38.4,4,172.159333
Intel Xeon E5-2640 v4,2.4,X86_64,32,1,256,51200,1,2400,256,PC4-2400T,20,20,ACTINA SOLAR 210 X6 (Intel Xeon E5-2640 v4- 2.40 GHz),8,,8,8,8,20,8 QPI,32,4,142.613372
Intel Xeon E5-2640 v4,2.4,X86_64,32,1,256,51200,1,2400,256,PC4-2400T,20,20,ACTINA SOLAR 220 X6 (Intel Xeon E5-2640 v4- 2.40 GHz),8,,8,8,8,20,8 QPI,32,4,142.477989
Intel Xeon E5-2650 v4,2.2,X86_64,32,1,256,61440,1,2400,256,PC4-2400T,24,24,ACTINA SOLAR 220 X6 (Intel Xeon E5-2650 v4- 2.20 GHz),9.6,,8,8,8,0,9.6 QPI,38.4,4,172.159333
Intel Xeon E5-2603 v4,1.7,X86_64,32,1,256,30720,1,2400,256,PC4-2133T,12,12,ACTINA SOLAR 232 S6 (Intel Xeon E5-2603 v4- 1.70 GHz),6.4,,8,8,8,20,6.4 QPI,25.6,4,245.997657
Intel Xeon E5-2650 v4,2.2,X86_64,32,1,256,61440,1,2400,256,PC4-2400T,24,24,ACTINA SOLAR 210 X6 (Intel Xeon E5-2650 v4- 2.20 GHz),9.6,,8,8,8,0,9.6 QPI,38.4,4,171.619593
Intel Xeon E5-2620 v4,2.1,X86_64,32,1,256,40960,1,2400,512,PC4-2400T,16,16,ACTINA SOLAR 222 S6 (Intel Xeon E5-2620 v4- 2.10 GHz),8,,8,8,8,20,8 QPI,32,4,155.071599
Intel Xeon E5-2630 v4,2.2,X86_64,32,1,256,51200,1,2400,512,PC4-2400T,20,20,ACTINA SOLAR 222 S6 (Intel Xeon E5-2630 v4- 2.20 GHz),8,,8,8,8,20,8 QPI,32,4,152.291802
Intel Xeon E5-2640 v4,2.4,X86_64,32,1,256,51200,1,2400,512,PC4-2400T,20,20,ACTINA SOLAR 222 S6 (Intel Xeon E5-2640 v4- 2.40 GHz),8,,8,8,8,20,8 QPI,32,4,141.332765
Intel Xeon X5482,3.2,X86_64,32,1,12,0,1,800,32,PC2-6400F,8,8,ASUS DSEB-DG Server Motherboard (Intel XEON X5482),,,8,8,24,0,1600 FSB,12,2,479.513893
Intel Xeon X5492,3.4,X86_64,32,1,12,0,1,800,32,PC2-6400F,8,8,ASUS DSEB-DG server motherboard (Intel Xeon X5492),,,8,8,24,0,1600 FSB,12,2,319.113841
Intel Core i7-965 Extreme Edition,3.2,X86_64,32,1,256,8192,1,1333,12,DDR3-1333,8,4,ASUS P6T WS PRO workstation motherboard (Intel Core i7-965 Extreme Edition),6.4,,4,8,8,16,6.4 QPI,25.6,3,304.697147
Intel Core i7-965 Extreme Edition,3.2,X86_64,32,1,256,8192,1,1333,12,PC3-10600E,8,4,ASUS P6T6 WS REVOLUTION workstation motherboard (Intel Core i7-965 Extreme Edition),6.4,,4,8,8,16,6.4 QPI,25.6,3,280.207531
Intel Xeon X5570,2.933,X86_64,32,1,256,16384,1,1333,24,PC3-10600R,16,8,ASUS Z8PE-D12X server motherboard (Intel Xeon X5570),6.4,,4,8,8,16,6.4 QPI,25.6,3,289.774191
Intel Xeon X5570,2.933,X86_64,32,1,256,16384,1,1333,24,PC3-10600R,16,8,ASUS RS700-E6 server system (Intel Xeon X5570),6.4,,4,8,8,16,6.4 QPI,25.6,3,289.384297
Intel Xeon X5570,2.933,X86_64,32,1,256,16384,1,1333,24,PC3-10600R,16,8,ASUS Z8NA-D6 server motherboard (Intel Xeon X5570),6.4,,4,8,8,16,6.4 QPI,25.6,3,289.8116
Intel Xeon W5580,3.2,X86_64,32,1,256,16384,1,1333,48,PC3-10600R,16,8,ASUS TS700-E6 (Z8PE-D12X) server system (Intel Xeon W5580),6.4,,4,8,8,16,6.4 QPI,25.6,3,279.481322
Intel Xeon X5570,2.933,X86_64,32,1,256,16384,1,1333,24,PC3-10600R,16,8,ASUS RS500-E6/RS520-E6 (Z8NR-D12) server system (Intel Xeon X5570),6.4,,4,8,8,16,6.4 QPI,25.6,3,290.025573
Intel Xeon X5570,2.933,X86_64,32,1,256,16384,1,1333,24,PC3-10600R,16,8,ASUS RS700D (Z8NH-D12) server system (Intel Xeon X5570),6.4,,4,8,8,16,6.4 QPI,25.6,3,289.37422
Intel Xeon X5570,2.933,X86_64,32,1,256,16384,1,1333,72,PC3-10600R,16,8,ASUS Z8PE-D18 server motherboard (Intel Xeon X5570),6.4,,4,8,8,16,6.4 QPI,25.6,3,288.223793
Intel Xeon X5570,2.933,X86_64,32,1,256,16384,1,1333,24,PC3-10600R,16,8,ASUS TS500-E6 (Z8NA-D6) server system (Intel Xeon X5570),6.4,,4,8,8,16,6.4 QPI,25.6,3,288.218301
Intel Xeon X3470,2.933,X86_64,32,1,256,8192,1,1333,24,PC3-10600R,8,4,ASUS TS300-E6 (P7F-E) server system (Intel Xeon X3470),,2.5,4,8,8,16,2.5 DMI,1,3,260.093806
Intel Xeon X3470,2.933,X86_64,32,1,256,8192,1,1333,24,PC3-10600R,8,4,ASUS RS300-E6 (P7F-E) server system (Intel Xeon X3470),,2.5,4,8,8,16,2.5 DMI,1,3,260.093806
Intel Xeon X3470,2.933,X86_64,32,1,256,8192,1,1333,16,PC3-10600R,8,4,ASUS RS100-E6 (P7F-M) server system (Intel Xeon X3470),,2.5,4,8,8,16,2.5 DMI,1,3,259.635661
Intel Xeon X3470,2.933,X86_64,32,1,256,8192,1,1333,16,PC3-10600R,8,4,ASUS TS100-E6 (P7F-X) server system (Intel Xeon X3470),,2.5,4,8,8,16,2.5 DMI,1,3,259.495242
Intel Xeon X5680,3.333,X86_64,32,1,256,24576,1,1333,48,PC3-10600R,24,12,ASUS TS700-E6 (Z8PE-D12X) server system (Intel Xeon X5680),6.4,,4,8,8,16,6.4 QPI,25.6,3,269.503237
Intel Xeon X5680,3.333,X86_64,32,1,256,24576,1,1333,48,PC3-10600R,24,12,ASUS RS700-E6 server system (Intel Xeon X5680),6.4,,4,8,8,16,6.4 QPI,25.6,3,270.477987
Intel Xeon X5680,3.333,X86_64,32,1,256,24576,1,1333,48,PC3-10600R,24,12,ASUS RS700D-E6 (Z8NH-D12) server system (Intel Xeon X5680),6.4,,4,8,8,16,6.4 QPI,25.6,3,269.932808
Intel Xeon X5680,3.333,X86_64,32,1,256,24576,1,1333,48,PC3-10600R,24,12,ASUS RS520-E6 (Z8NR-D12) server system (Intel Xeon X5680),6.4,,4,8,8,16,6.4 QPI,25.6,3,269.700408
Intel Xeon X5680,3.333,X86_64,32,1,256,24576,1,1333,48,PC3-10600R,24,12,ASUS RS500-E6 (Z8NR-D12) server system (Intel Xeon X5680),6.4,,4,8,8,16,6.4 QPI,25.6,3,269.700408
Intel Xeon X3440,2.533,X86_64,32,1,256,8192,1,1333,16,PC3-10600R,8,4,ASUS TS300-E6 (P7F-E) server system (Intel Xeon X3440),,2.5,4,8,8,16,2.5 DMI,1,3,314.88706
Intel Xeon X5670,2.933,X86_64,32,1,256,24576,1,1333,24,PC3-10600R,24,12,ASUS TS500-E6 (Z8NA-D6) server system (Intel Xeon X5670),6.4,,4,8,8,16,6.4 QPI,25.6,3,287.896002
Intel Xeon X5680,3.333,X86_64,32,1,256,24576,1,1333,48,PC3-10600R,24,12,ASUS RS704D-E6 (Z8PH-D12 SE/QDR) server system (Intel Xeon X5680),6.4,,4,8,8,16,6.4 QPI,25.6,3,271.30857
Intel Xeon X5680,3.333,X86_64,32,1,256,24576,1,1333,48,PC3-10600R,24,12,ASUS RS720-E6 (Z8PE-D18) server system (Intel Xeon X5680),6.4,,4,8,8,16,6.4 QPI,25.6,3,269.955614
Intel Xeon E3-1280,3.5,X86_64,32,1,256,8192,1,1333,8,PC3L-10600E,8,4,ASUS RS300-E7(P8B-E/4L) Server System (Intel Xeon E3-1280- 3.50 GHz),,5,8,8,8,16,5 DMI,2,3.5,190.011821
Intel Xeon E3-1280,3.5,X86_64,32,1,256,8192,1,1333,8,PC3L-10600E,8,4,ASUS RS100-E7(P8B-M) Server System (Intel Xeon E3-1280- 3.50 GHz),,5,8,8,8,16,5 DMI,2,3.5,189.206211
Intel Xeon X5690,3.467,X86_64,32,1,256,24576,1,1333,48,PC3L-10600E,24,12,ASUS ESC4000(Z8PG-D18) Server System (Intel Xeon X5690- 3.46 GHz),6.4,,4,8,8,16,6.4 QPI,25.6,3.5,251.048774
Intel Xeon X5680,3.333,X86_64,32,1,256,24576,1,1333,48,PC3L-10600E,24,12,ASUS RS720Q-E6(Z8NH-D12) Server System (Intel Xeon X5680- 3.33 GHz),6.4,,4,8,8,16,6.4 QPI,25.6,3.5,262.504381
Intel Xeon E5-2690,2.9,X86_64,32,1,256,40960,1,1600,128,PC3-12800R,32,16,ASUS TS700-E7(Z9PE-D16) Server System (Intel Xeon E5-2690),8,5,8,8,8,20,8 QPI,32,3,194.45146
Intel Xeon E5-2690,2.9,X86_64,32,1,256,40960,1,1600,128,PC3-12800R,32,16,ASUS RS720-E7(Z9PE-D16) Server System (Intel Xeon E5-2690),8,5,8,8,8,20,8 QPI,32,3,192.458055
Intel Xeon E5-2690,2.9,X86_64,32,1,256,40960,1,1600,96,PC3-12800R,32,16,ASUS RS720-X7(Z9PR-D12) Server System (Intel Xeon E5-2690),8,5,8,8,8,20,8 QPI,32,3,193.885964
Intel Xeon E5-2690,2.9,X86_64,32,1,256,40960,1,1600,128,PC3-12800R,32,16,ASUS RS700-E7(Z9PP-D24) Server System (Intel Xeon E5-2690),8,5,8,8,8,20,8 QPI,32,3,192.857991
Intel Xeon E5-2670,2.6,X86_64,32,1,256,40960,1,1600,128,PC3-12800R,32,16,ASUS RS724Q-E7(Z9PH-D16) Server System (Intel Xeon E5-2670),8,5,8,8,8,20,8 QPI,32,3,218.955732
Intel Xeon E5-2470,2.3,X86_64,32,1,256,40960,1,1600,96,PC3-12800R,32,16,ASUS RS500-E7 (Z9NR-D12) Server System (Intel Xeon E5-2470),8,5,8,8,8,20,8 QPI,32,3,231.793001
Intel Xeon E5-4650,2.7,X86_64,32,1,256,81920,1,1600,256,PC3-12800R,64,32,ASUS RS920-E7 (Z9PX-Q32) Server System (Intel Xeon E5-4650),8,5,8,8,8,20,8 QPI,32,3,240.567433
Intel Xeon E5-2690,2.9,X86_64,32,1,256,40960,1,1600,128,PC3-12800R,32,16,ASUS ESC4000 G2 (Z9PG-D16) Server System (Intel Xeon E5-2690),8,5,8,8,8,20,8 QPI,32,3,192.249267
Intel Xeon E5-2620,2,X86_64,32,1,256,30720,1,1600,128,PC3-12800R,24,12,ASUS RS700-E7(Z9PP-D24) Server System (Intel Xeon E5-2620),7.2,5,8,8,8,20,7.2 QPI,28.8,3,288.442795
Intel Xeon E5-2699 v3,2.3,X86_64,32,1,256,92160,1,2133,256,PC4-2133P,72,36,ASUS RS500-E8(Z10PR-D16) Server System (Intel Xeon E5-2699 v3),9.6,5,8,8,8,20,9.6 QPI,38.4,4,190.484514
Intel Xeon E5-2699 v3,2.3,X86_64,32,1,256,92160,1,2133,256,PC4-2133P,72,36,ASUS TS700-E8(Z10PE-D16WS) Server System (Intel Xeon E5-2699 v3),9.6,5,8,8,8,20,9.6 QPI,38.4,4,180.226687
Intel Xeon E5-2667 v3,3.2,X86_64,32,1,256,40960,1,2133,256,PC4-2133P,32,16,ASUS TS700-E8(Z10PE-D16WS) Server System (Intel Xeon E5-2667 v3),9.6,5,8,8,8,20,9.6 QPI,38.4,4,158.407136
Intel Xeon Gold 6150,2.7,X86_64,32,1,1,49152,1,2666,768,PC4-2666V,36,36,ASUS RS700-E9(Z11PP-D24) Server System (2.70 GHz- Intel Xeon Gold 6150),10.4,,8,8,16,0,10.4 QPI,41.6,4,111.695473
Intel Xeon Platinum 8176,2.1,X86_64,32,1,1,77824,1,2666,768,PC4-2666V,56,56,ASUS RS700-E9(Z11PP-D24) Server System (2.10 GHz- Intel Xeon Platinum 8176),10.4,,8,8,16,0,10.4 QPI,41.6,4,113.762927
Intel Xeon E5502,1.867,X86_64,32,1,256,8192,1,1333,24,DDR3-1333,4,4,Gateway GR160 F1 (Intel Xeon E5502),4.8,,4,8,8,16,4.8 QPI,19.2,3,507.598073
Intel Xeon X5570,2.933,X86_64,32,1,256,16384,1,1333,24,DDR3-1333,16,8,Gateway GR160 F1 (Intel Xeon X5570),6.4,,4,8,8,16,6.4 QPI,25.6,3,287.729838
Intel Xeon E5502,1.867,X86_64,32,1,256,8192,1,1333,24,DDR3-1333,4,4,Acer AR160 F1 (Intel Xeon E5502),4.8,,4,8,8,16,4.8 QPI,19.2,3,507.598073
Intel Xeon X5570,2.933,X86_64,32,1,256,16384,1,1333,24,DDR3-1333,16,8,Acer AR160 F1 (Intel Xeon X5570),6.4,,4,8,8,16,6.4 QPI,25.6,3,287.729838
Intel Xeon E3110,3,X86_64,32,1,6,0,1,667,8,DDR2-800,2,2,Gateway GT110 F1 (Intel Xeon E3110),,,8,8,24,0,1333 FSB,10,2,336.489131
Intel Xeon E3110,3,X86_64,32,1,6,0,1,667,8,DDR2-800,2,2,Acer AT110 F1 (Intel Xeon E3110),,,8,8,24,0,1333 FSB,10,2,336.489131
Intel Xeon X3380,3.167,X86_64,32,1,12,0,1,667,8,DDR2-800,4,4,Gateway GT110 F1 (Intel Xeon X3380),,,8,8,24,0,1333 FSB,10,2,324.899765
Intel Xeon X3380,3.167,X86_64,32,1,12,0,1,667,8,DDR2-800,4,4,Acer AT110 F1 (Intel Xeon X3380),,,8,8,24,0,1333 FSB,10,2,324.899765
Intel Xeon X5570,2.933,X86_64,32,1,256,16384,1,1333,24,DDR3-1333,16,8,Gateway GW1000-GW170 F1 (Intel Xeon X5570),6.4,,4,8,8,16,6.4 QPI,25.6,3,291.371675
Intel Xeon X5570,2.933,X86_64,32,1,256,16384,1,1333,24,DDR3-1333,16,8,Acer AW1000-AW170 F1 (Intel Xeon X5570),6.4,,4,8,8,16,6.4 QPI,25.6,3,291.371675
Intel Xeon E5502,1.867,X86_64,32,1,256,8192,1,1333,24,DDR3-1333,4,4,Gateway GW1000-GW170 F1 (Intel Xeon E5502),4.8,,4,8,8,16,4.8 QPI,19.2,3,507.199266
Intel Xeon E5502,1.867,X86_64,32,1,256,8192,1,1333,24,DDR3-1333,4,4,Acer AW1000-AW170 F1 (Intel Xeon E5502),4.8,,4,8,8,16,4.8 QPI,19.2,3,507.199266
Intel Xeon X5570,2.933,X86_64,32,1,256,16384,1,1333,24,DDR3-1333,16,8,Gateway GW2000h-GW170h F1 (Intel Xeon X5570),6.4,,4,8,8,16,6.4 QPI,25.6,3,287.359819
Intel Xeon X5570,2.933,X86_64,32,1,256,16384,1,1333,24,DDR3-1333,16,8,Acer AW2000h-AW170h F1 (Intel Xeon X5570),6.4,,4,8,8,16,6.4 QPI,25.6,3,287.359819
Intel Xeon E5502,1.867,X86_64,32,1,256,8192,1,2400,24,DDR3-1066,4,4,Gateway GW2000h-GW170h F1 (Intel Xeon E5502),4.8,,4,8,8,16,4.8 QPI,19.2,3,506.57735
Intel Xeon E5502,1.867,X86_64,32,1,256,8192,1,2400,24,DDR3-1066,4,4,Acer AW2000h-AW170h F1 (Intel Xeon E5502),4.8,,4,8,8,16,4.8 QPI,19.2,3,506.57735
Intel Xeon E5520,2.267,X86_64,32,1,256,16384,1,1333,24,DDR3-1333,16,8,Gateway GT350 F1 (Intel Xeon E5520),5.86,,4,8,8,16,5.86 QPI,23.44,3,379.597244
Intel Xeon X5570,2.933,X86_64,32,1,256,16384,1,1333,24,DDR3-1333,16,8,Gateway GT350 F1 (Intel Xeon X5570),6.4,,4,8,8,16,6.4 QPI,25.6,3,278.922143
Intel Xeon X5570,2.933,X86_64,32,1,256,16384,1,1333,24,DDR3-1333,16,8,Acer AT350 F1 (Intel Xeon X5570),6.4,,4,8,8,16,6.4 QPI,25.6,3,278.922143
Intel Xeon E5520,2.267,X86_64,32,1,256,16384,1,2400,24,DDR3-1066,16,8,Acer AT350 F1 (Intel Xeon E5520),5.86,,4,8,8,16,5.86 QPI,23.44,3,379.597244
Intel Xeon X3430,2.4,X86_64,32,1,256,8192,1,1333,8,DDR3-1333,4,4,Gateway GT310 F1 (Intel Xeon X3430),,2.5,4,8,8,16,2.5 DMI,1,3,336.425637
Intel Xeon X3430,2.4,X86_64,32,1,256,8192,1,1333,8,DDR3-1333,4,4,Acer AR320 F1 (Intel Xeon X3430),,2.5,4,8,8,16,2.5 DMI,1,3,336.425637
Intel Xeon X3470,2.933,X86_64,32,1,256,8192,1,1333,16,DDR3-1333,8,4,Acer AR320 F1 (Intel Xeon X3470),,2.5,4,8,8,16,2.5 DMI,1,3,266.896014
Intel Xeon X3430,2.4,X86_64,32,1,256,8192,1,1333,8,DDR3-1333,4,4,Acer AT310 F1 (Intel Xeon X3430),,2.5,4,8,8,16,2.5 DMI,1,3,336.425637
Intel Xeon X3470,2.933,X86_64,32,1,256,8192,1,1333,16,DDR3-1333,8,4,Acer AT310 F1 (Intel Xeon X3470),,2.5,4,8,8,16,2.5 DMI,1,3,266.896014
Intel Xeon X3470,2.933,X86_64,32,1,256,8192,1,1333,16,DDR3-1333,8,4,Gateway GR320 F1 (Intel Xeon X3470),,2.5,4,8,8,16,2.5 DMI,1,3,266.896014
Intel Xeon X3470,2.933,X86_64,32,1,256,8192,1,1333,16,DDR3-1333,8,4,Gateway GT310 F1 (Intel Xeon X3470),,2.5,4,8,8,16,2.5 DMI,1,3,266.896014
Intel Xeon X3430,2.4,X86_64,32,1,256,8192,1,1333,8,DDR3-1333,4,4,Gateway GR320 F1 (Intel Xeon X3430),,2.5,4,8,8,16,2.5 DMI,1,3,336.425637
Intel Xeon X5570,2.933,X86_64,32,1,256,16384,1,1333,24,DDR3-1333,16,8,Gateway GR380 F1 (Intel Xeon X5570),6.4,,4,8,8,16,6.4 QPI,25.6,3,279.112622
Intel Xeon X5570,2.933,X86_64,32,1,256,16384,1,1333,24,DDR3-1333,16,8,Acer AR380 F1 (Intel Xeon X5570),6.4,,4,8,8,16,6.4 QPI,25.6,3,279.112622
Intel Xeon X5570,2.933,X86_64,32,1,256,16384,1,1333,24,DDR3-1333,16,8,Gateway GR360 F1 (Intel Xeon X5570),6.4,,4,8,8,16,6.4 QPI,25.6,3,279.112622
