system_name,arch,cpu_clock,isa,ld_shared_by_cores,l2_shared_by_cores,l1_size,l2_size,l3_size,no_of_threads,num-cpus,mem_type,mem_clock,mem_size,bus_speed_qpi,bus_speed_dmi,l1_ins_assoc,l1_data_assoc,l2_assoc,l3_assoc,raw_bus_speed,converted_bus_speed,ddr_type,runtime
ASUS ESC8000 G4(Z11PG-D24) Server System (2.70 GHz- Intel Xeon Gold 6226),Intel Xeon Gold 6226,2.7,X86_64,1,1,32,1024,38912,24,24,PC4-2933Y,2933,768,,,,,,,,,,106.94451
ASUS ESC8000 G4(Z11PG-D24) Server System (3.00 GHz- Intel Xeon Gold 5217),Intel Xeon Gold 5217,3,X86_64,1,1,32,1024,22528,32,16,PC4-2933Y,2933,768,,,,,,,,,,134.12005
ASUS ESC8000 G4(Z11PG-D24) Server System (2.30 GHz- Intel Xeon Gold 5218),Intel Xeon Gold 5218,2.3,X86_64,1,1,32,1024,45056,32,32,PC4-2933Y,2933,768,,,,,,,,,,109.70669
ASUS ESC8000 G4(Z11PG-D24) Server System (2.30 GHz- Intel Xeon Gold 5218B),Intel Xeon Gold 5218B,2.3,X86_64,1,1,32,1024,45056,32,32,PC4-2933Y,2933,768,,,,,,,,,,109.64034
ASUS ESC8000 G4(Z11PG-D24) Server System (2.50 GHz- Intel Xeon Gold 5215),Intel Xeon Gold 5215,2.5,X86_64,1,1,32,1024,26624,20,20,PC4-2933Y,2933,768,,,,,,,,,,123.02746
ASUS RS100-E10(P11C-M/4L) Server System (3.40 GHz- Intel Xeon E-2124G),Intel Xeon E-2124G,3.4,X86_64,1,1,32,256,8192,4,4,PC4-2666V,2666,64,,,,,,,,,,499.900351
ASUS RS100-E10(P11C-M/4L) Server System (3.20 GHz- Intel Xeon E-2104G),Intel Xeon E-2104G,3.2,X86_64,1,1,32,256,8192,4,4,PC4-2666V,2666,64,,,,,,,,,,512.679438
ASUS RS100-E10(P11C-M/4L) Server System (3.30 GHz- Intel Xeon E-2124),Intel Xeon E-2124,3.3,X86_64,1,1,32,256,8192,4,4,PC4-2666V,2666,64,,,,,,,,,,505.45787
ASUS ESC8000 G4(Z11PG-D24) Server System (2.20 GHz- Intel Xeon Silver 4214),Intel Xeon Silver 4214,2.2,X86_64,1,1,32,1024,32768,24,24,PC4-2933Y,2933,768,,,,,,,,,,126.30701
ASUS ESC8000 G4(Z11PG-D24) Server System (2.50 GHz- Intel Xeon Silver 4215),Intel Xeon Silver 4215,2.5,X86_64,1,1,32,1024,22528,32,16,PC4-2933Y,2933,768,,,,,,,,,,140.16238
ASUS ESC8000 G4(Z11PG-D24) Server System (2.10 GHz- Intel Xeon Silver 4208),Intel Xeon Silver 4208,2.1,X86_64,1,1,32,1024,22528,32,16,PC4-2933Y,2933,768,,,,,,,,,,145.15799
ASUS ESC8000 G4(Z11PG-D24) Server System (2.20 GHz- Intel Xeon Silver 4210),Intel Xeon Silver 4210,2.2,X86_64,1,1,32,1024,26624,20,20,PC4-2933Y,2933,768,,,,,,,,,,132.87043
ASUS ESC8000 G4(Z11PG-D24) Server System (2.10 GHz- Intel Xeon Silver 4216),Intel Xeon Silver 4216,2.1,X86_64,1,1,32,1024,45056,32,32,PC4-2933Y,2933,768,,,,,,,,,,122.10322
ASUS RS100-E10(P11C-M/4L) Server System (3.70 GHz- Intel Xeon E-2176G),Intel Xeon E-2176G,3.7,X86_64,1,1,32,256,12288,12,6,PC4-2666V,2666,64,,,,,,,,,,546.812967
ASUS ESC8000 G4(Z11PG-D24) Server System (1.90 GHz- Intel Xeon Bronze 3204),Intel Xeon Bronze 3204,1.9,X86_64,1,1,32,1024,16384,12,12,PC4-2933Y,2933,768,,,,,,,,,,197.46034
ASUS RS100-E10(P11C-M/4L) Server System (3.30 GHz- Intel Xeon E-2126G),Intel Xeon E-2126G,3.3,X86_64,1,1,32,256,12288,6,6,PC4-2666V,2666,64,,,,,,,,,,518.748777
ASUS RS100-E10(P11C-M/4L) Server System (3.50 GHz- Intel Xeon E-2134),Intel Xeon E-2134,3.5,X86_64,1,1,32,256,8192,8,4,PC4-2666V,2666,64,,,,,,,,,,525.919507
ASUS RS100-E10(P11C-M/4L) Server System (3.30 GHz- Intel Xeon E-2136),Intel Xeon E-2136,3.3,X86_64,1,1,32,256,12288,12,6,PC4-2666V,2666,64,,,,,,,,,,545.941645
ASUS RS100-E10(P11C-M/4L) Server System (3.60 GHz- Intel Xeon E-2144G),Intel Xeon E-2144G,3.6,X86_64,1,1,32,256,8192,8,4,PC4-2666V,2666,64,,,,,,,,,,520.24874
ASUS RS100-E10(P11C-M/4L) Server System (3.50 GHz- Intel Xeon E-2146G),Intel Xeon E-2146G,3.5,X86_64,1,1,32,256,12288,12,6,PC4-2666V,2666,64,,,,,,,,,,546.270046
ASUS RS100-E10(P11C-M/4L) Server System (3.80 GHz- Intel Xeon E-2174G),Intel Xeon E-2174G,3.8,X86_64,1,1,32,256,8192,8,4,PC4-2666V,2666,64,,,,,,,,,,526.846949
ASUS RS500A-E10(KRPA-U16) Server System 2.25 GHz- AMD EPYC 7742,AMD EPYC 7742,2.25,X86_64,1,1,32,512,262144,128,64,PC4-3200AA,3200,256,,,,,,,,,,142.045274
ASUS ESC8000 G4(Z11PG-D24) Server System (2.60 GHz- Intel Xeon Gold 6240M),Intel Xeon Gold 6240M,2.6,X86_64,1,1,32,1024,49152,36,36,PC4-2933Y,2933,768,,,,,,,,,,102.81881
ASUS ESC8000 G4(Z11PG-D24) Server System (2.10 GHz- Intel Xeon Gold 6252),Intel Xeon Gold 6252,2.1,X86_64,1,1,32,1024,71680,48,48,PC4-2933Y,2933,768,,,,,,,,,,101.41656
ASUS ESC8000 G4(Z11PG-D24) Server System (3.80 GHz- Intel Xeon Platinum 8256),Intel Xeon Platinum 8256,3.8,X86_64,1,1,32,1024,32768,16,8,PC4-2933Y,2933,768,,,,,,,,,,141.5296
ASUS ESC8000 G4(Z11PG-D24) Server System (2.40 GHz- Intel Xeon Platinum 8260M),Intel Xeon Platinum 8260M,2.4,X86_64,1,1,32,1024,71680,48,48,PC4-2933Y,2933,768,,,,,,,,,,100.60689
ASUS RS500A-E10(KRPA-U16) Server System 2.00 GHz- AMD EPYC 7702P,AMD EPYC 7702P,2,X86_64,1,1,32,512,262144,128,64,PC4-3200AA,3200,512,,,,,,,,,,142.773209
ASUS RS500A-E10(KRPA-U16) Server System 2.90 GHz- AMD EPYC 7542,AMD EPYC 7542,2.9,X86_64,1,1,32,512,131072,64,32,PC4-3200AA,3200,512,,,,,,,,,,153.121075
ASUS RS500A-E10(KRPA-U16) Server System 2.80 GHz- AMD EPYC 7402P,AMD EPYC 7402P,2.8,X86_64,1,1,32,512,131072,48,24,PC4-3200AA,3200,512,,,,,,,,,,151.509744
ASUS RS500A-E10(KRPA-U16) Server System 2.50 GHz- AMD EPYC 7502P,AMD EPYC 7502P,2.5,X86_64,1,1,32,512,131072,64,32,PC4-3200AA,3200,512,,,,,,,,,,153.988113
ASUS RS300-E10(P11C-C/4L) Server System (3.70 GHz- Intel Xeon E-2288G),Intel Xeon E-2288G,3.7,X86_64,1,1,32,256,16384,8,8,PC4-2666V,2666,64,,,,,,,,,,522.232017
ASUS RS700A-E9V2(KNPP-D32-R) Server System 2.25 GHz- AMD EPYC 7742,AMD EPYC 7742,2.25,X86_64,1,1,32,512,524288,256,128,PC4-3200AA,3200,1024,,,,,,,,,,90.770962
ASUS RS500A-E10(KRPA-U16) Server System 3.00 GHz- AMD EPYC 7302P,AMD EPYC 7302P,3,X86_64,1,1,32,512,131072,32,16,PC4-3200AA,3200,512,,,,,,,,,,167.023528
ASUS RS500A-E10(KRPA-U16) Server System 2.30 GHz- AMD EPYC 7352,AMD EPYC 7352,2.3,X86_64,1,1,32,512,131072,48,24,PC4-3200AA,3200,512,,,,,,,,,,152.673515
ASUS RS700A-E9V2(KNPP-D32-R) Server System 2.00 GHz- AMD EPYC 7702,AMD EPYC 7702,2,X86_64,1,1,32,512,524288,256,128,PC4-3200AA,3200,1024,,,,,,,,,,92.461825
ASUS RS300-E10(P11C-C/4L) Server System (3.80 GHz- Intel Xeon E-2276G),Intel Xeon E-2276G,3.8,X86_64,1,1,32,256,12288,12,6,PC4-2666V,2666,64,,,,,,,,,,538.240184
ASUS RS300-E10(P11C-C/4L) Server System (3.40 GHz- Intel Xeon E-2278G),Intel Xeon E-2278G,3.4,X86_64,1,1,32,256,16384,8,8,PC4-2666V,2666,64,,,,,,,,,,517.928482
ASUS RS300-E10(P11C-C/4L) Server System (4.00 GHz- Intel Xeon E-2286G),Intel Xeon E-2286G,4,X86_64,1,1,32,256,12288,6,6,PC4-2666V,2666,64,,,,,,,,,,516.977268
ASUS RS300-E10(P11C-C/4L) Server System (4.00 GHz- Intel Xeon E-2274G),Intel Xeon E-2274G,4,X86_64,1,1,32,256,8192,8,4,PC4-2666V,2666,64,,,,,,,,,,518.366825
ASUS RS700A-E9V2(KNPP-D32-R) Server System 2.80 GHz- AMD EPYC 7402,AMD EPYC 7402,2.8,X86_64,1,1,32,512,262144,96,48,PC4-3200AA,3200,1024,,,,,,,,,,100.572217
ASUS RS700A-E9V2(KNPP-D32-R) Server System 2.50 GHz- AMD EPYC 7502,AMD EPYC 7502,2.5,X86_64,1,1,32,512,262144,128,64,PC4-3200AA,3200,1024,,,,,,,,,,102.227116
ASUS RS500A-E10(KRPA-U16) Server System 3.20 GHz- AMD EPYC 7262,AMD EPYC 7262,3.2,X86_64,1,1,32,512,131072,16,8,PC4-3200AA,3200,512,,,,,,,,,,238.838868
ASUS RS700A-E9V2(KNPP-D32-R) Server System 3.00 GHz- AMD EPYC 7302,AMD EPYC 7302,3,X86_64,1,1,32,512,262144,64,32,PC4-3200AA,3200,1024,,,,,,,,,,111.383878
ASUS RS500A-E10(KRPA-U16) Server System 2.25 GHz- AMD EPYC 7742,AMD EPYC 7742,2.25,X86_64,1,1,32,512,262144,128,64,PC4-3200AA,3200,512,,,,,,,,,,142.045274
ASUS RS300-E10(P11C-C/4L) Server System (3.60 GHz- Intel Xeon E-2234),Intel Xeon E-2234,3.6,X86_64,1,1,32,256,8192,8,4,PC4-2666V,2666,64,,,,,,,,,,525.854485
ASUS RS300-E10(P11C-C/4L) Server System (3.40 GHz- Intel Xeon E-2236),Intel Xeon E-2236,3.4,X86_64,1,1,32,256,12288,12,6,PC4-2666V,2666,64,,,,,,,,,,542.142067
ASUS RS300-E10(P11C-C/4L) Server System (3.80 GHz- Intel Xeon E-2244G),Intel Xeon E-2244G,3.8,X86_64,1,1,32,256,8192,8,4,PC4-2666V,2666,64,,,,,,,,,,519.097824
ASUS RS300-E10(P11C-C/4L) Server System (3.60 GHz- Intel Xeon E-2246G),Intel Xeon E-2246G,3.6,X86_64,1,1,32,256,12288,12,6,PC4-2666V,2666,64,,,,,,,,,,545.660456
ASUS RS300-E10(P11C-C/4L) Server System (3.40 GHz- Intel Xeon E-2224),Intel Xeon E-2224,3.4,X86_64,1,1,32,256,8192,4,4,PC4-2666V,2666,64,,,,,,,,,,501.053189
ASUS RS300-E10(P11C-C/4L) Server System (3.50 GHz- Intel Xeon E-2224G),Intel Xeon E-2224G,3.5,X86_64,1,1,32,256,8192,4,4,PC4-2666V,2666,64,,,,,,,,,,504.566298
ASUS RS300-E10(P11C-C/4L) Server System (3.40 GHz- Intel Xeon E-2226G),Intel Xeon E-2226G,3.4,X86_64,1,1,32,256,12288,6,6,PC4-2666V,2666,64,,,,,,,,,,523.917585
ASUS RS700A-E9V2(KNPP-D32-R) Server System 2.25 GHz- AMD EPYC 7742,AMD EPYC 7742,2.25,X86_64,1,1,32,512,524288,256,128,PC4-3200AA,3200,1024,,,,,,,,,,90.770962
ASUS ESC8000 G4(Z11PG-D24) Server System (2.70 GHz- Intel Xeon Gold 6258R),Intel Xeon Gold 6258R,2.7,X86_64,1,1,32,1024,77824,56,56,PC4-2933Y,2933,768,,,,,,,,,,101.33412
ASUS ESC8000 G4(Z11PG-D24) Server System (3.90 GHz- Intel Xeon Gold 6250),Intel Xeon Gold 6250,3.9,X86_64,1,1,32,1024,71680,32,16,PC4-2933Y,2933,768,,,,,,,,,,106.1816
ASUS RS700A-E9V2(KNPP-D32-R) Server System 3.20 GHz- AMD EPYC 7F72,AMD EPYC 7F72,3.2,X86_64,1,1,32,512,393216,96,48,PC4-3200AA,3200,1024,,,,,,,,,,95.791324
ASUS RS500A-E10(KRPA-U16) Server System 3.70 GHz- AMD EPYC 7F32,AMD EPYC 7F32,3.7,X86_64,1,1,32,512,131072,16,8,PC4-3200AA,3200,512,,,,,,,,,,202.786121
ASUS RS500A-E10(KRPA-U16) Server System 3.50 GHz- AMD EPYC 7F52,AMD EPYC 7F52,3.5,X86_64,1,1,32,512,262144,32,16,PC4-3200AA,3200,512,,,,,,,,,,149.183742
ASUS RS500A-E10(KRPA-U16) Server System 3.20 GHz- AMD EPYC 7F72,AMD EPYC 7F72,3.2,X86_64,1,1,32,512,196608,48,24,PC4-3200AA,3200,512,,,,,,,,,,137.546791
ASUS RS500A-E10(KRPA-U16) Server System 2.60 GHz- AMD EPYC 7H12,AMD EPYC 7H12,2.6,X86_64,1,1,32,512,262144,128,64,PC4-3200AA,3200,512,,,,,,,,,,146.544237
ASUS RS700A-E9V2(KNPP-D32-R) Server System 3.70 GHz- AMD EPYC 7F32,AMD EPYC 7F32,3.7,X86_64,1,1,32,512,262144,32,16,PC4-3200AA,3200,1024,,,,,,,,,,134.642601
ASUS RS700A-E9V2(KNPP-D32-R) Server System 3.50 GHz- AMD EPYC 7F52,AMD EPYC 7F52,3.5,X86_64,1,1,32,512,524288,64,32,PC4-3200AA,3200,1024,,,,,,,,,,105.074304
ASUS RS500A-E10(KRPA-U16) Server System 2.90 GHz- AMD EPYC 7272,AMD EPYC 7272,2.9,X86_64,1,1,32,512,65536,24,12,PC4-3200AA,3200,512,,,,,,,,,,234.581825
ASUS RS500A-E10(KRPA-U16) Server System 2.80 GHz- AMD EPYC 7282,AMD EPYC 7282,2.8,X86_64,1,1,32,512,65536,32,16,PC4-3200AA,3200,512,,,,,,,,,,226.639036
ASUS RS500A-E10(KRPA-U16) Server System 2.20 GHz- AMD EPYC 7552,AMD EPYC 7552,2.2,X86_64,1,1,32,512,196608,96,48,PC4-3200AA,3200,512,,,,,,,,,,136.202659
ASUS RS500A-E10(KRPA-U16) Server System 2.00 GHz- AMD EPYC 7662,AMD EPYC 7662,2,X86_64,1,1,32,512,262144,128,64,PC4-3200AA,3200,512,,,,,,,,,,141.595661
ASUS ESC8000 G4(Z11PG-D24) Server System (3.40 GHz- Intel Xeon Gold 6246R),Intel Xeon Gold 6246R,3.4,X86_64,1,1,32,1024,71680,32,32,PC4-2933Y,2933,768,,,,,,,,,,96.65886
ASUS RS500A-E10(KRPA-U16) Server System 3.10 GHz- AMD EPYC 7232P,AMD EPYC 7232P,3.1,X86_64,1,1,32,512,32768,16,8,PC4-3200AA,3200,512,,,,,,,,,,277.619656
ASUS RS500A-E10(KRPA-U16) Server System 3.10 GHz- AMD EPYC 7252,AMD EPYC 7252,3.1,X86_64,1,1,32,512,65536,16,8,PC4-3200AA,3200,512,,,,,,,,,,276.523572
ASUS ESC8000 G4(Z11PG-D24) Server System (2.40 GHz- Intel Xeon Gold 6240R),Intel Xeon Gold 6240R,2.4,X86_64,1,1,32,1024,71680,48,48,PC4-2933Y,2933,768,,,,,,,,,,93.33427
ASUS ESC8000 G4(Z11PG-D24) Server System (3.60 GHz- Intel Xeon Gold 6256),Intel Xeon Gold 6256,3.6,X86_64,1,1,32,1024,67584,24,24,PC4-2933Y,2933,768,,,,,,,,,,95.01295
ASUS RS700A-E9V2(KNPP-D32-R) Server System 2.00 GHz- AMD EPYC 7662,AMD EPYC 7662,2,X86_64,1,1,32,512,524288,256,128,PC4-3200AA,3200,1024,,,,,,,,,,91.770265
ASUS ESC8000 G4(Z11PG-D24) Server System (1.90 GHz- Intel Xeon Bronze 3206R),Intel Xeon Bronze 3206R,1.9,X86_64,1,1,32,1024,22528,16,16,PC4-2933Y,2933,768,,,,,,,,,,163.91883
ASUS ESC8000 G4(Z11PG-D24) Server System (2.40 GHz- Intel Xeon Silver 4210R),Intel Xeon Silver 4210R,2.4,X86_64,1,1,32,1024,26624,20,20,PC4-2933Y,2933,768,,,,,,,,,,128.81416
ASUS ESC8000 G4(Z11PG-D24) Server System (2.40 GHz- Intel Xeon Silver 4214R),Intel Xeon Silver 4214R,2.4,X86_64,1,1,32,1024,32768,24,24,PC4-2933Y,2933,768,,,,,,,,,,120.87191
ASUS ESC8000 G4(Z11PG-D24) Server System (2.20 GHz- Intel Xeon Gold 6238R),Intel Xeon Gold 6238R,2.2,X86_64,1,1,32,1024,77824,56,56,PC4-2933Y,2933,768,,,,,,,,,,95.17802
ASUS ESC8000 G4(Z11PG-D24) Server System (2.20 GHz- Intel Xeon Gold 5220R),Intel Xeon Gold 5220R,2.2,X86_64,1,1,32,1024,71680,48,48,PC4-2933Y,2933,768,,,,,,,,,,101.21837
ASUS ESC8000 G4(Z11PG-D24) Server System (2.10 GHz- Intel Xeon Gold 6230R),Intel Xeon Gold 6230R,2.1,X86_64,1,1,32,1024,71680,52,52,PC4-2933Y,2933,768,,,,,,,,,,98.02399
ASUS ESC4000A-E10(KRPG-U8) Server System 2.60 GHz- AMD EPYC 7H12,AMD EPYC 7H12,2.6,X86_64,1,1,32,512,262144,128,64,PC4-3200AA,3200,512,,,,,,,,,,143.346213
